,name,sex,category,mianownik,dopełniacz,celownik,biernik,narzędnik,miejscownik,wołacz,nominativus,genetivus,dativus,accusativus,instrumentalis,locativus,vocativus
151,Edeltruda,f,pl,Edeltrudy,Edeltrud,Edeltrudom,Edeltrudy,Edeltrudami,Edeltrudach,Edeltrudy,Edeltrudy,Edeltrud,Edeltrudom,Edeltrudy,Edeltrudami,Edeltrudach,Edeltrudy
152,Edyta,f,s,Edyta,Edyty,Edycie,Edytę,Edytą,Edycie,Edyto,Edyta,Edyty,Edycie,Edytę,Edytą,Edycie,Edyto
153,Edyta,f,pl,Edyty,Edyt,Edytom,Edyty,Edytami,Edytach,Edyty,Edyty,Edyt,Edytom,Edyty,Edytami,Edytach,Edyty
154,Eleonora,f,s,Eleonora,Eleonory,Eleonorze,Eleonorę,Eleonorą,Eleonorze,Eleonoro,Eleonora,Eleonory,Eleonorze,Eleonorę,Eleonorą,Eleonorze,Eleonoro
155,Eleonora,f,pl,Eleonory,Eleonor,Eleonorom,Eleonory,Eleonorami,Eleonorach,Eleonory,Eleonory,Eleonor,Eleonorom,Eleonory,Eleonorami,Eleonorach,Eleonory
156,Elwira,f,s,Elwira,Elwiry,Elwirze,Elwirę,Elwirą,Elwirze,Elwiro,Elwira,Elwiry,Elwirze,Elwirę,Elwirą,Elwirze,Elwiro
157,Elwira,f,pl,Elwirowie,Elwirów,Elwirom,Elwirów,Elwirami,Elwirach,Elwirowie,Elwirowie,Elwirów,Elwirom,Elwirów,Elwirami,Elwirach,Elwirowie
158,Elżbieta,f,s,Elżbieta,Elżbiety,Elżbiecie,Elżbietę,Elżbietą,Elżbiecie,Elżbieto,Elżbieta,Elżbiety,Elżbiecie,Elżbietę,Elżbietą,Elżbiecie,Elżbieto
159,Elżbieta,f,pl,Elżbiety,Elżbiet,Elżbietom,Elżbiety,Elżbietami,Elżbietach,Elżbiety,Elżbiety,Elżbiet,Elżbietom,Elżbiety,Elżbietami,Elżbietach,Elżbiety
160,Emilia,f,s,Emilia,Emilii,Emilii,Emilię,Emilią,Emilii,Emilio,Emilia,Emilii,Emilii,Emilię,Emilią,Emilii,Emilio
161,Emilia,f,pl,Emilie,Emilii,Emiliom,Emilie,Emiliami,Emiliach,Emilie,Emilie,Emilii,Emiliom,Emilie,Emiliami,Emiliach,Emilie
162,Emma,f,s,Emma,Emmy,Emmie,Emmę,Emmą,Emmie,Emmo,Emma,Emmy,Emmie,Emmę,Emmą,Emmie,Emmo
163,Emma,f,pl,Emmy,Emm,Emmom,Emmy,Emmami,Emmach,Emmy,Emmy,Emm,Emmom,Emmy,Emmami,Emmach,Emmy
164,Ernestyna,f,s,Ernestyna,Ernestyny,Ernestynie,Ernestynę,Ernestyną,Ernestynie,Ernestyno,Ernestyna,Ernestyny,Ernestynie,Ernestynę,Ernestyną,Ernestynie,Ernestyno
165,Ernestyna,f,pl,Ernestyny,Ernestyn,Ernestynom,Ernestyny,Ernestynami,Ernestynach,Ernestyny,Ernestyny,Ernestyn,Ernestynom,Ernestyny,Ernestynami,Ernestynach,Ernestyny
166,Eryka,f,s,Eryka,Eryki,Eryce,Erykę,Eryką,Eryce,Eryko,Eryka,Eryki,Eryce,Erykę,Eryką,Eryce,Eryko
167,Eryka,f,pl,Eryki,Eryk,Erykom,Eryki,Erykami,Erykach,Eryki,Eryki,Eryk,Erykom,Eryki,Erykami,Erykach,Eryki
168,Estera,f,s,Estera,Estery,Esterze,Esterę,Esterą,Esterze,Estero,Estera,Estery,Esterze,Esterę,Esterą,Esterze,Estero
169,Estera,f,pl,Estery,Ester,Esterom,Estery,Esterami,Esterach,Estery,Estery,Ester,Esterom,Estery,Esterami,Esterach,Estery
170,Eugenia,f,s,Eugenia,Eugenii,Eugenii,Eugenię,Eugenią,Eugenii,Eugenio,Eugenia,Eugenii,Eugenii,Eugenię,Eugenią,Eugenii,Eugenio
171,Eugenia,f,pl,Eugenie,Eugenii,Eugeniom,Eugenie,Eugeniami,Eugeniach,Eugenie,Eugenie,Eugenii,Eugeniom,Eugenie,Eugeniami,Eugeniach,Eugenie
172,Eunika,f,s,Eunika,Euniki,Eunice,Eunikę,Euniką,Eunice,Euniko,Eunika,Euniki,Eunice,Eunikę,Euniką,Eunice,Euniko
173,Eunika,f,pl,Euniki,Eunik,Eunikom,Euniki,Eunikami,Eunikach,Euniki,Euniki,Eunik,Eunikom,Euniki,Eunikami,Eunikach,Euniki
174,Ewa,f,s,Ewa,Ewy,Ewie,Ewę,Ewą,Ewie,Ewo,Ewa,Ewy,Ewie,Ewę,Ewą,Ewie,Ewo
175,Ewa,f,pl,Ewy,Ew,Ewom,Ewy,Ewami,Ewach,Ewy,Ewy,Ew,Ewom,Ewy,Ewami,Ewach,Ewy
176,Ewarysta,f,s,Ewarysta,Ewarysty,Ewaryście,Ewarystę,Ewarystą,Ewaryście,Ewarysto,Ewarysta,Ewarysty,Ewaryście,Ewarystę,Ewarystą,Ewaryście,Ewarysto
177,Ewarysta,f,pl,Ewarysty,Ewaryst,Ewarystom,Ewarysty,Ewarystami,Ewarystach,Ewarysty,Ewarysty,Ewaryst,Ewarystom,Ewarysty,Ewarystami,Ewarystach,Ewarysty
178,Ewelina,f,s,Ewelina,Eweliny,Ewelinie,Ewelinę,Eweliną,Ewelinie,Ewelino,Ewelina,Eweliny,Ewelinie,Ewelinę,Eweliną,Ewelinie,Ewelino
179,Ewelina,f,pl,Eweliny,Ewelin,Ewelinom,Eweliny,Ewelinami,Ewelinach,Eweliny,Eweliny,Ewelin,Ewelinom,Eweliny,Ewelinami,Ewelinach,Eweliny
180,Fatima,f,s,Fatima,Fatimy,Fatimie,Fatimę,Fatimą,Fatimie,Fatimo,Fatima,Fatimy,Fatimie,Fatimę,Fatimą,Fatimie,Fatimo
181,Fatima,f,pl,Fatimy,Fatim,Fatimom,Fatimy,Fatimami,Fatimach,Fatimy,Fatimy,Fatim,Fatimom,Fatimy,Fatimami,Fatimach,Fatimy
182,Faustyna,f,s,Faustyna,Faustyny,Faustynie,Faustynę,Faustyną,Faustynie,Faustyno,Faustyna,Faustyny,Faustynie,Faustynę,Faustyną,Faustynie,Faustyno
183,Faustyna,f,pl,Faustyny,Faustyn,Faustynom,Faustyny,Faustynami,Faustynach,Faustyny,Faustyny,Faustyn,Faustynom,Faustyny,Faustynami,Faustynach,Faustyny
184,Felicja,f,s,Felicja,Felicji,Felicji,Felicję,Felicją,Felicji,Felicjo,Felicja,Felicji,Felicji,Felicję,Felicją,Felicji,Felicjo
185,Felicja,f,pl,Felicje,Felicji,Felicjom,Felicje,Felicjami,Felicjach,Felicje,Felicje,Felicji,Felicjom,Felicje,Felicjami,Felicjach,Felicje
186,Felicyta,f,s,Felicyta,Felicyty,Felicycie,Felicytę,Felicytą,Felicycie,Felicyto,Felicyta,Felicyty,Felicycie,Felicytę,Felicytą,Felicycie,Felicyto
187,Felicyta,f,pl,Felicyty,Felicyt,Felicytom,Felicyty,Felicytami,Felicytach,Felicyty,Felicyty,Felicyt,Felicytom,Felicyty,Felicytami,Felicytach,Felicyty
188,Filomena,f,s,Filomena,Filomeny,Filomenie,Filomenę,Filomeną,Filomenie,Filomeno,Filomena,Filomeny,Filomenie,Filomenę,Filomeną,Filomenie,Filomeno
189,Filomena,f,pl,Filomeny,Filomen,Filomenom,Filomeny,Filomenami,Filomenach,Filomeny,Filomeny,Filomen,Filomenom,Filomeny,Filomenami,Filomenach,Filomeny
190,Flora,f,s,Flora,Flory,Florze,Florę,Florą,Florze,Floro,Flora,Flory,Florze,Florę,Florą,Florze,Floro
191,Flora,f,pl,Flory,Flor,Florom,Flory,Florami,Florach,Flory,Flory,Flor,Florom,Flory,Florami,Florach,Flory
192,Florentyna,f,s,Florentyna,Florentyny,Florentynie,Florentynę,Florentyną,Florentynie,Florentyno,Florentyna,Florentyny,Florentynie,Florentynę,Florentyną,Florentynie,Florentyno
193,Florentyna,f,pl,Florentyny,Florentyn,Florentynom,Florentyny,Florentynami,Florentynach,Florentyny,Florentyny,Florentyn,Florentynom,Florentyny,Florentynami,Florentynach,Florentyny
194,Franciszka,f,s,Franciszka,Franciszki,Franciszce,Franciszkę,Franciszką,Franciszce,Franciszko,Franciszka,Franciszki,Franciszce,Franciszkę,Franciszką,Franciszce,Franciszko
195,Franciszka,f,pl,Franciszki,Franciszek,Franciszkom,Franciszki,Franciszkami,Franciszkach,Franciszki,Franciszki,Franciszek,Franciszkom,Franciszki,Franciszkami,Franciszkach,Franciszki
196,Fryderyka,f,s,Fryderyka,Fryderyki,Fryderyce,Fryderykę,Fryderyką,Fryderyce,Fryderyko,Fryderyka,Fryderyki,Fryderyce,Fryderykę,Fryderyką,Fryderyce,Fryderyko
197,Fryderyka,f,pl,Fryderyki,Fryderyk,Fryderykom,Fryderyki,Fryderykami,Fryderykach,Fryderyki,Fryderyki,Fryderyk,Fryderykom,Fryderyki,Fryderykami,Fryderykach,Fryderyki
198,Gabriela,f,s,Gabriela,Gabrieli,Gabrieli,Gabrielę,Gabrielą,Gabrieli,Gabrielo,Gabriela,Gabrieli,Gabrieli,Gabrielę,Gabrielą,Gabrieli,Gabrielo
199,Gabriela,f,pl,Gabriele,Gabrieli,Gabrielom,Gabriele,Gabrielami,Gabrielach,Gabriele,Gabriele,Gabrieli,Gabrielom,Gabriele,Gabrielami,Gabrielach,Gabriele
200,Gaja,f,s,Gaja,Gai,Gai,Gaję,Gają,Gai,Gajo,Gaja,Gai,Gai,Gaję,Gają,Gai,Gajo
201,Gaja,f,pl,Gaje,Gaj,Gajom,Gaje,Gajami,Gajach,Gaje,Gaje,Gaj,Gajom,Gaje,Gajami,Gajach,Gaje
202,Genowefa,f,s,Genowefa,Genowefy,Genowefie,Genowefę,Genowefą,Genowefie,Genowefo,Genowefa,Genowefy,Genowefie,Genowefę,Genowefą,Genowefie,Genowefo
203,Genowefa,f,pl,Genowefy,Genowef,Genowefom,Genowefy,Genowefami,Genowefach,Genowefy,Genowefy,Genowef,Genowefom,Genowefy,Genowefami,Genowefach,Genowefy
204,Gertruda,f,s,Gertruda,Gertrudy,Gertrudzie,Gertrudę,Gertrudą,Gertrudzie,Gertrudo,Gertruda,Gertrudy,Gertrudzie,Gertrudę,Gertrudą,Gertrudzie,Gertrudo
205,Gertruda,f,pl,Gertrudy,Gertrud,Gertrudom,Gertrudy,Gertrudami,Gertrudach,Gertrudy,Gertrudy,Gertrud,Gertrudom,Gertrudy,Gertrudami,Gertrudach,Gertrudy
206,Gracja,f,s,Gracja,Gracji,Gracji,Grację,Gracją,Gracji,Gracjo,Gracja,Gracji,Gracji,Grację,Gracją,Gracji,Gracjo
207,Gracja,f,pl,Gracje,Gracji,Gracjom,Gracje,Gracjami,Gracjach,Gracje,Gracje,Gracji,Gracjom,Gracje,Gracjami,Gracjach,Gracje
208,Grażyna,f,s,Grażyna,Grażyny,Grażynie,Grażynę,Grażyną,Grażynie,Grażyno,Grażyna,Grażyny,Grażynie,Grażynę,Grażyną,Grażynie,Grażyno
209,Grażyna,f,pl,Grażyny,Grażyn,Grażynom,Grażyny,Grażynami,Grażynach,Grażyny,Grażyny,Grażyn,Grażynom,Grażyny,Grażynami,Grażynach,Grażyny
210,Grzymisława,f,s,Grzymisława,Grzymisławy,Grzymisławie,Grzymisławę,Grzymisławą,Grzymisławie,Grzymisławo,Grzymisława,Grzymisławy,Grzymisławie,Grzymisławę,Grzymisławą,Grzymisławie,Grzymisławo
211,Grzymisława,f,pl,Grzymisławy,Grzymisław,Grzymisławom,Grzymisławy,Grzymisławami,Grzymisławach,Grzymisławy,Grzymisławy,Grzymisław,Grzymisławom,Grzymisławy,Grzymisławami,Grzymisławach,Grzymisławy
212,Halina,f,s,Halina,Haliny,Halinie,Halinę,Haliną,Halinie,Halino,Halina,Haliny,Halinie,Halinę,Haliną,Halinie,Halino
213,Halina,f,pl,Haliny,Halin,Halinom,Haliny,Halinami,Halinach,Haliny,Haliny,Halin,Halinom,Haliny,Halinami,Halinach,Haliny
214,Halszka,f,s,Halszka,Halszki,Halszce,Halszkę,Halszką,Halszce,Halszko,Halszka,Halszki,Halszce,Halszkę,Halszką,Halszce,Halszko
215,Halszka,f,pl,Halszki,Halszek,Halszkom,Halszki,Halszkami,Halszkach,Halszki,Halszki,Halszek,Halszkom,Halszki,Halszkami,Halszkach,Halszki
216,Hanna,f,s,Hanna,Hanny,Hannie,Hannę,Hanną,Hannie,Hanno,Hanna,Hanny,Hannie,Hannę,Hanną,Hannie,Hanno
217,Hanna,f,pl,Hanny,Hann,Hannom,Hanny,Hannami,Hannach,Hanny,Hanny,Hann,Hannom,Hanny,Hannami,Hannach,Hanny
218,Helena,f,s,Helena,Heleny,Helenie,Helenę,Heleną,Helenie,Heleno,Helena,Heleny,Helenie,Helenę,Heleną,Helenie,Heleno
219,Helena,f,pl,Heleny,Helen,Helenom,Heleny,Helenami,Helenach,Heleny,Heleny,Helen,Helenom,Heleny,Helenami,Helenach,Heleny
220,Helga,f,s,Helga,Helgi,Heldze,Helgę,Helgą,Heldze,Helgo,Helga,Helgi,Heldze,Helgę,Helgą,Heldze,Helgo
221,Helga,f,pl,Helgi,Helg,Helgom,Helgi,Helgami,Helgach,Helgi,Helgi,Helg,Helgom,Helgi,Helgami,Helgach,Helgi
222,Henryka,f,s,Henryka,Henryki,Henryce,Henrykę,Henryką,Henryce,Henryko,Henryka,Henryki,Henryce,Henrykę,Henryką,Henryce,Henryko
223,Henryka,f,pl,Henryki,Henryk,Henrykom,Henryki,Henrykami,Henrykach,Henryki,Henryki,Henryk,Henrykom,Henryki,Henrykami,Henrykach,Henryki
224,Hestia,f,s,Hestia,Hestii,Hestii,Hestię,Hestią,Hestii,Hestio,Hestia,Hestii,Hestii,Hestię,Hestią,Hestii,Hestio
225,Hestia,f,pl,Hestie,Hestii,Hestiom,Hestie,Hestiami,Hestiach,Hestie,Hestie,Hestii,Hestiom,Hestie,Hestiami,Hestiach,Hestie
226,Hiacynta,f,s,Hiacynta,Hiacynty,Hiacyncie,Hiacyntę,Hiacyntą,Hiacyncie,Hiacynto,Hiacynta,Hiacynty,Hiacyncie,Hiacyntę,Hiacyntą,Hiacyncie,Hiacynto
227,Hiacynta,f,pl,Hiacynty,Hiacynt,Hiacyntom,Hiacynty,Hiacyntami,Hiacyntach,Hiacynty,Hiacynty,Hiacynt,Hiacyntom,Hiacynty,Hiacyntami,Hiacyntach,Hiacynty
228,Hilaria,f,s,Hilaria,Hilarii,Hilarii,Hilarię,Hilarią,Hilarii,Hilario,Hilaria,Hilarii,Hilarii,Hilarię,Hilarią,Hilarii,Hilario
229,Hilaria,f,pl,Hilarie,Hilarii,Hilariom,Hilarie,Hilariami,Hilariach,Hilarie,Hilarie,Hilarii,Hilariom,Hilarie,Hilariami,Hilariach,Hilarie
230,Honorata,f,s,Honorata,Honoraty,Honoracie,Honoratę,Honoratą,Honoracie,Honorato,Honorata,Honoraty,Honoracie,Honoratę,Honoratą,Honoracie,Honorato
231,Honorata,f,pl,Honoraty,Honorat,Honoratom,Honoraty,Honoratami,Honoratach,Honoraty,Honoraty,Honorat,Honoratom,Honoraty,Honoratami,Honoratach,Honoraty
232,Ida,f,s,Ida,Idy,Idzie,Idę,Idą,Idzie,Ido,Ida,Idy,Idzie,Idę,Idą,Idzie,Ido
233,Ida,f,pl,Idy,Id,Idom,Idy,Idami,Idach,Idy,Idy,Id,Idom,Idy,Idami,Idach,Idy
234,Iga,f,s,Iga,Igi,Idze,Igę,Igą,Idze,Igo,Iga,Igi,Idze,Igę,Igą,Idze,Igo
235,Iga,f,pl,Igi,Ig,Igom,Igi,Igami,Igach,Igi,Igi,Ig,Igom,Igi,Igami,Igach,Igi
236,Ilona,f,s,Ilona,Ilony,Ilonie,Ilonę,Iloną,Ilonie,Ilono,Ilona,Ilony,Ilonie,Ilonę,Iloną,Ilonie,Ilono
237,Ilona,f,pl,Ilony,Ilon,Ilonom,Ilony,Ilonami,Ilonach,Ilony,Ilony,Ilon,Ilonom,Ilony,Ilonami,Ilonach,Ilony
238,Inga,f,s,Inga,Ingi,Indze,Ingę,Ingą,Indze,Ingo,Inga,Ingi,Indze,Ingę,Ingą,Indze,Ingo
239,Inga,f,pl,Ingi,Ing,Ingom,Ingi,Ingami,Ingach,Ingi,Ingi,Ing,Ingom,Ingi,Ingami,Ingach,Ingi
240,Ingeborga,f,s,Ingeborga,Ingeborgi,Ingebordze,Ingeborgę,Ingeborgą,Ingebordze,Ingeborgo,Ingeborga,Ingeborgi,Ingebordze,Ingeborgę,Ingeborgą,Ingebordze,Ingeborgo
241,Ingeborga,f,pl,Ingeborgi,Ingeborg,Ingeborgom,Ingeborgi,Ingeborgami,Ingeborgach,Ingeborgi,Ingeborgi,Ingeborg,Ingeborgom,Ingeborgi,Ingeborgami,Ingeborgach,Ingeborgi
242,Irena,f,s,Irena,Ireny,Irenie,Irenę,Ireną,Irenie,Ireno,Irena,Ireny,Irenie,Irenę,Ireną,Irenie,Ireno
243,Irena,f,pl,Ireny,Iren,Irenom,Ireny,Irenami,Irenach,Ireny,Ireny,Iren,Irenom,Ireny,Irenami,Irenach,Ireny
244,Iryda,f,s,Iryda,Irydy,Irydzie,Irydę,Irydą,Irydzie,Irydo,Iryda,Irydy,Irydzie,Irydę,Irydą,Irydzie,Irydo
245,Iryda,f,pl,Irydy,Iryd,Irydom,Irydy,Irydami,Irydach,Irydy,Irydy,Iryd,Irydom,Irydy,Irydami,Irydach,Irydy
246,Irma,f,s,Irma,Irmy,Irmie,Irmę,Irmą,Irmie,Irmo,Irma,Irmy,Irmie,Irmę,Irmą,Irmie,Irmo
247,Irma,f,pl,Irmy,Irm,Irmom,Irmy,Irmami,Irmach,Irmy,Irmy,Irm,Irmom,Irmy,Irmami,Irmach,Irmy
248,Irmina,f,s,Irmina,Irminy,Irminie,Irminę,Irminą,Irminie,Irmino,Irmina,Irminy,Irminie,Irminę,Irminą,Irminie,Irmino
249,Irmina,f,pl,Irminy,Irmin,Irminom,Irminy,Irminami,Irminach,Irminy,Irminy,Irmin,Irminom,Irminy,Irminami,Irminach,Irminy
250,Iwona,f,s,Iwona,Iwony,Iwonie,Iwonę,Iwoną,Iwonie,Iwono,Iwona,Iwony,Iwonie,Iwonę,Iwoną,Iwonie,Iwono
251,Iwona,f,pl,Iwony,Iwon,Iwonom,Iwony,Iwonami,Iwonach,Iwony,Iwony,Iwon,Iwonom,Iwony,Iwonami,Iwonach,Iwony
252,Izabela,f,s,Izabela,Izabeli,Izabeli,Izabelę,Izabelą,Izabeli,Izabelo,Izabela,Izabeli,Izabeli,Izabelę,Izabelą,Izabeli,Izabelo
253,Izabela,f,pl,Izabele,Izabel,Izabelom,Izabele,Izabelami,Izabelach,Izabele,Izabele,Izabel,Izabelom,Izabele,Izabelami,Izabelach,Izabele
254,Jadwiga,f,s,Jadwiga,Jadwigi,Jadwidze,Jadwigę,Jadwigą,Jadwidze,Jadwigo,Jadwiga,Jadwigi,Jadwidze,Jadwigę,Jadwigą,Jadwidze,Jadwigo
255,Jadwiga,f,pl,Jadwigi,Jadwig,Jadwigom,Jadwigi,Jadwigami,Jadwigach,Jadwigi,Jadwigi,Jadwig,Jadwigom,Jadwigi,Jadwigami,Jadwigach,Jadwigi
256,Jagna,f,s,Jagna,Jagny,Jagnie,Jagnę,Jagną,Jagnie,Jagno,Jagna,Jagny,Jagnie,Jagnę,Jagną,Jagnie,Jagno
257,Jagna,f,pl,Jagny,Jagien,Jagnom,Jagny,Jagnami,Jagnach,Jagny,Jagny,Jagien,Jagnom,Jagny,Jagnami,Jagnach,Jagny
258,Jagoda,f,s,Jagoda,Jagody,Jagodzie,Jagodę,Jagodą,Jagodzie,Jagodo,Jagoda,Jagody,Jagodzie,Jagodę,Jagodą,Jagodzie,Jagodo
259,Jagoda,f,pl,Jagody,Jagód,Jagodom,Jagody,Jagodami,Jagodach,Jagody,Jagody,Jagód,Jagodom,Jagody,Jagodami,Jagodach,Jagody
260,Janina,f,s,Janina,Janiny,Janinie,Janinę,Janiną,Janinie,Janino,Janina,Janiny,Janinie,Janinę,Janiną,Janinie,Janino
261,Janina,f,pl,Janiny,Janin,Janinom,Janiny,Janinami,Janinach,Janiny,Janiny,Janin,Janinom,Janiny,Janinami,Janinach,Janiny
262,Jessica,f,s,Jessica,Jessiki,Jessice,Jessicę,Jessicą,Jessice,Jessico,Jessica,Jessiki,Jessice,Jessicę,Jessicą,Jessice,Jessico
263,Jessica,f,pl,Jessiki,Jessic,Jessicom,Jessiki,Jessicami,Jessicach,Jessiki,Jessiki,Jessic,Jessicom,Jessiki,Jessicami,Jessicach,Jessiki
264,Joanna,f,s,Joanna,Joanny,Joannie,Joannę,Joanną,Joannie,Joanno,Joanna,Joanny,Joannie,Joannę,Joanną,Joannie,Joanno
265,Joanna,f,pl,Joanny,Joann,Joannom,Joanny,Joannami,Joannach,Joanny,Joanny,Joann,Joannom,Joanny,Joannami,Joannach,Joanny
266,Jokasta,f,s,Jokasta,Jokasty,Jokaście,Jokastę,Jokastą,Jokaście,Jokasto,Jokasta,Jokasty,Jokaście,Jokastę,Jokastą,Jokaście,Jokasto
267,Jokasta,f,pl,Jokasty,Jokast,Jokastom,Jokasty,Jokastami,Jokastach,Jokasty,Jokasty,Jokast,Jokastom,Jokasty,Jokastami,Jokastach,Jokasty
268,Jolanta,f,s,Jolanta,Jolanty,Jolancie,Jolantę,Jolantą,Jolancie,Jolanto,Jolanta,Jolanty,Jolancie,Jolantę,Jolantą,Jolancie,Jolanto
269,Jolanta,f,pl,Jolanty,Jolant,Jolantom,Jolanty,Jolantami,Jolantach,Jolanty,Jolanty,Jolant,Jolantom,Jolanty,Jolantami,Jolantach,Jolanty
270,Jowita,f,s,Jowita,Jowity,Jowicie,Jowitę,Jowitą,Jowicie,Jowito,Jowita,Jowity,Jowicie,Jowitę,Jowitą,Jowicie,Jowito
271,Jowita,f,pl,Jowity,Jowit,Jowitom,Jowity,Jowitami,Jowitach,Jowity,Jowity,Jowit,Jowitom,Jowity,Jowitami,Jowitach,Jowity
272,Józefina,f,s,Józefina,Józefiny,Józefinie,Józefinę,Józefiną,Józefinie,Józefino,Józefina,Józefiny,Józefinie,Józefinę,Józefiną,Józefinie,Józefino
273,Józefina,f,pl,Józefiny,Józefin,Józefinom,Józefiny,Józefinami,Józefinach,Józefiny,Józefiny,Józefin,Józefinom,Józefiny,Józefinami,Józefinach,Józefiny
274,Judyta,f,s,Judyta,Judyty,Judycie,Judytę,Judytą,Judycie,Judyto,Judyta,Judyty,Judycie,Judytę,Judytą,Judycie,Judyto
275,Judyta,f,pl,Judyty,Judyt,Judytom,Judyty,Judytami,Judytach,Judyty,Judyty,Judyt,Judytom,Judyty,Judytami,Judytach,Judyty
276,Julia,f,s,Julia,Julii,Julii,Julię,Julią,Julii,Julio,Julia,Julii,Julii,Julię,Julią,Julii,Julio
277,Julia,f,pl,Julie,Julii,Juliom,Julie,Juliami,Juliach,Julie,Julie,Julii,Juliom,Julie,Juliami,Juliach,Julie
278,Justyna,f,s,Justyna,Justyny,Justynie,Justynę,Justyną,Justynie,Justyno,Justyna,Justyny,Justynie,Justynę,Justyną,Justynie,Justyno
279,Justyna,f,pl,Justyny,Justyn,Justynom,Justyny,Justynami,Justynach,Justyny,Justyny,Justyn,Justynom,Justyny,Justynami,Justynach,Justyny
280,Kalina,f,s,Kalina,Kaliny,Kalinie,Kalinę,Kaliną,Kalinie,Kalino,Kalina,Kaliny,Kalinie,Kalinę,Kaliną,Kalinie,Kalino
281,Kalina,f,pl,Kaliny,Kalin,Kalinom,Kaliny,Kalinami,Kalinach,Kaliny,Kaliny,Kalin,Kalinom,Kaliny,Kalinami,Kalinach,Kaliny
282,Kamila,f,s,Kamila,Kamili,Kamili,Kamilę,Kamilą,Kamili,Kamilo,Kamila,Kamili,Kamili,Kamilę,Kamilą,Kamili,Kamilo
283,Kamila,f,pl,Kamile,Kamil,Kamilom,Kamile,Kamilami,Kamilach,Kamile,Kamile,Kamil,Kamilom,Kamile,Kamilami,Kamilach,Kamile
284,Karina,f,s,Karina,Kariny,Karinie,Karinę,Kariną,Karinie,Karino,Karina,Kariny,Karinie,Karinę,Kariną,Karinie,Karino
285,Karina,f,pl,Kariny,Karin,Karinom,Kariny,Karinami,Karinach,Kariny,Kariny,Karin,Karinom,Kariny,Karinami,Karinach,Kariny
286,Karolina,f,s,Karolina,Karoliny,Karolinie,Karolinę,Karoliną,Karolinie,Karolino,Karolina,Karoliny,Karolinie,Karolinę,Karoliną,Karolinie,Karolino
287,Karolina,f,pl,Karoliny,Karolin,Karolinom,Karoliny,Karolinami,Karolinach,Karoliny,Karoliny,Karolin,Karolinom,Karoliny,Karolinami,Karolinach,Karoliny
288,Katarzyna,f,s,Katarzyna,Katarzyny,Katarzynie,Katarzynę,Katarzyną,Katarzynie,Katarzyno,Katarzyna,Katarzyny,Katarzynie,Katarzynę,Katarzyną,Katarzynie,Katarzyno
289,Katarzyna,f,pl,Katarzyny,Katarzyn,Katarzynom,Katarzyny,Katarzynami,Katarzynach,Katarzyny,Katarzyny,Katarzyn,Katarzynom,Katarzyny,Katarzynami,Katarzynach,Katarzyny
290,Kasandra,f,s,Kasandra,Kasandry,Kasandrze,Kasandrę,Kasandrą,Kasandrze,Kasandro,Kasandra,Kasandry,Kasandrze,Kasandrę,Kasandrą,Kasandrze,Kasandro
291,Kasandra,f,pl,Kasandry,Kasandr,Kasandrom,Kasandry,Kasandrami,Kasandrach,Kasandry,Kasandry,Kasandr,Kasandrom,Kasandry,Kasandrami,Kasandrach,Kasandry
292,Kinga,f,s,Kinga,Kingi,Kindze,Kingę,Kingą,Kindze,Kingo,Kinga,Kingi,Kindze,Kingę,Kingą,Kindze,Kingo
293,Kinga,f,pl,Kingi,King,Kingom,Kingi,Kingami,Kingach,Kingi,Kingi,King,Kingom,Kingi,Kingami,Kingach,Kingi
294,Klarysa,f,s,Klarysa,Klarysy,Klarysie,Klarysę,Klarysą,Klarysie,Klaryso,Klarysa,Klarysy,Klarysie,Klarysę,Klarysą,Klarysie,Klaryso
295,Klarysa,f,pl,Klarysy,Klarys,Klarysom,Klarysy,Klarysami,Klarysach,Klarysy,Klarysy,Klarys,Klarysom,Klarysy,Klarysami,Klarysach,Klarysy
296,Klaudia,f,s,Klaudia,Klaudii,Klaudii,Klaudię,Klaudią,Klaudii,Klaudio,Klaudia,Klaudii,Klaudii,Klaudię,Klaudią,Klaudii,Klaudio
297,Klaudia,f,pl,Klaudie,Klaudii,Klaudiom,Klaudie,Klaudiami,Klaudiach,Klaudie,Klaudie,Klaudii,Klaudiom,Klaudie,Klaudiami,Klaudiach,Klaudie
298,Klementyna,f,s,Klementyna,Klementyny,Klementynie,Klementynę,Klementyną,Klementynie,Klementyno,Klementyna,Klementyny,Klementynie,Klementynę,Klementyną,Klementynie,Klementyno
299,Klementyna,f,pl,Klementyny,Klementyn,Klementynom,Klementyny,Klementynami,Klementynach,Klementyny,Klementyny,Klementyn,Klementynom,Klementyny,Klementynami,Klementynach,Klementyny
300,Kleopatra,f,s,Kleopatra,Kleopatry,Kleopatrze,Kleopatrę,Kleopatrą,Kleopatrze,Kleopatro,Kleopatra,Kleopatry,Kleopatrze,Kleopatrę,Kleopatrą,Kleopatrze,Kleopatro
301,Kleopatra,f,pl,Kleopatry,Kleopatr,Kleopatrom,Kleopatry,Kleopatrami,Kleopatrach,Kleopatry,Kleopatry,Kleopatr,Kleopatrom,Kleopatry,Kleopatrami,Kleopatrach,Kleopatry
302,Klotylda,f,s,Klotylda,Klotyldy,Klotyldzie,Klotyldę,Klotyldą,Klotyldzie,Klotyldo,Klotylda,Klotyldy,Klotyldzie,Klotyldę,Klotyldą,Klotyldzie,Klotyldo
