,name,sex,declination_json_pl,declination_json_lat
29,Antonina,f,"{'mianownik': {'s': 'Antonina', 'pl': 'Antoniny'}, 'dopełniacz': {'s': 'Antoniny', 'pl': 'Antonin'}, 'celownik': {'s': 'Antoninie', 'pl': 'Antoninom'}, 'biernik': {'s': 'Antoninę', 'pl': 'Antoniny'}, 'narzędnik': {'s': 'Antoniną', 'pl': 'Antoninami'}, 'miejscownik': {'s': 'Antoninie', 'pl': 'Antoninach'}, 'wołacz': {'s': 'Antonino', 'pl': 'Antoniny'}}","{'nominativus': {'s': 'Antonina', 'pl': 'Antoniny'}, 'genetivus': {'s': 'Antoniny', 'pl': 'Antonin'}, 'dativus': {'s': 'Antoninie', 'pl': 'Antoninom'}, 'accusativus': {'s': 'Antoninę', 'pl': 'Antoniny'}, 'instrumentalis': {'s': 'Antoniną', 'pl': 'Antoninami'}, 'locativus': {'s': 'Antoninie', 'pl': 'Antoninach'}, 'vocativus': {'s': 'Antonino', 'pl': 'Antoniny'}}"
30,Apolonia,f,"{'mianownik': {'s': 'Apolonia', 'pl': 'Apolonie'}, 'dopełniacz': {'s': 'Apolonii', 'pl': 'Apolonii'}, 'celownik': {'s': 'Apolonii', 'pl': 'Apoloniom'}, 'biernik': {'s': 'Apolonię', 'pl': 'Apolonie'}, 'narzędnik': {'s': 'Apolonią', 'pl': 'Apoloniami'}, 'miejscownik': {'s': 'Apolonii', 'pl': 'Apoloniach'}, 'wołacz': {'s': 'Apolonio', 'pl': 'Apolonie'}}","{'nominativus': {'s': 'Apolonia', 'pl': 'Apolonie'}, 'genetivus': {'s': 'Apolonii', 'pl': 'Apolonii'}, 'dativus': {'s': 'Apolonii', 'pl': 'Apoloniom'}, 'accusativus': {'s': 'Apolonię', 'pl': 'Apolonie'}, 'instrumentalis': {'s': 'Apolonią', 'pl': 'Apoloniami'}, 'locativus': {'s': 'Apolonii', 'pl': 'Apoloniach'}, 'vocativus': {'s': 'Apolonio', 'pl': 'Apolonie'}}"
31,Ariadna,f,"{'mianownik': {'s': 'Ariadna', 'pl': 'Ariadny'}, 'dopełniacz': {'s': 'Ariadny', 'pl': 'Ariadn'}, 'celownik': {'s': 'Ariadnie', 'pl': 'Ariadnom'}, 'biernik': {'s': 'Ariadnę', 'pl': 'Ariadny'}, 'narzędnik': {'s': 'Ariadną', 'pl': 'Ariadnami'}, 'miejscownik': {'s': 'Ariadnie', 'pl': 'Ariadnach'}, 'wołacz': {'s': 'Ariadno', 'pl': 'Ariadny'}}","{'nominativus': {'s': 'Ariadna', 'pl': 'Ariadny'}, 'genetivus': {'s': 'Ariadny', 'pl': 'Ariadn'}, 'dativus': {'s': 'Ariadnie', 'pl': 'Ariadnom'}, 'accusativus': {'s': 'Ariadnę', 'pl': 'Ariadny'}, 'instrumentalis': {'s': 'Ariadną', 'pl': 'Ariadnami'}, 'locativus': {'s': 'Ariadnie', 'pl': 'Ariadnach'}, 'vocativus': {'s': 'Ariadno', 'pl': 'Ariadny'}}"
32,Arleta,f,"{'mianownik': {'s': 'Arleta', 'pl': 'Arlety'}, 'dopełniacz': {'s': 'Arlety', 'pl': 'Arlet'}, 'celownik': {'s': 'Arlecie', 'pl': 'Arletom'}, 'biernik': {'s': 'Arletę', 'pl': 'Arlety'}, 'narzędnik': {'s': 'Arletą', 'pl': 'Arletami'}, 'miejscownik': {'s': 'Arlecie', 'pl': 'Arletach'}, 'wołacz': {'s': 'Arleto', 'pl': 'Arlety'}}","{'nominativus': {'s': 'Arleta', 'pl': 'Arlety'}, 'genetivus': {'s': 'Arlety', 'pl': 'Arlet'}, 'dativus': {'s': 'Arlecie', 'pl': 'Arletom'}, 'accusativus': {'s': 'Arletę', 'pl': 'Arlety'}, 'instrumentalis': {'s': 'Arletą', 'pl': 'Arletami'}, 'locativus': {'s': 'Arlecie', 'pl': 'Arletach'}, 'vocativus': {'s': 'Arleto', 'pl': 'Arlety'}}"
33,Asteria,f,"{'mianownik': {'s': 'Asteria', 'pl': 'Asterie'}, 'dopełniacz': {'s': 'Asterii', 'pl': 'Asterii'}, 'celownik': {'s': 'Asterii', 'pl': 'Asteriom'}, 'biernik': {'s': 'Asterię', 'pl': 'Asterie'}, 'narzędnik': {'s': 'Asterią', 'pl': 'Asteriami'}, 'miejscownik': {'s': 'Asterii', 'pl': 'Asteriach'}, 'wołacz': {'s': 'Asterio', 'pl': 'Asterie'}}","{'nominativus': {'s': 'Asteria', 'pl': 'Asterie'}, 'genetivus': {'s': 'Asterii', 'pl': 'Asterii'}, 'dativus': {'s': 'Asterii', 'pl': 'Asteriom'}, 'accusativus': {'s': 'Asterię', 'pl': 'Asterie'}, 'instrumentalis': {'s': 'Asterią', 'pl': 'Asteriami'}, 'locativus': {'s': 'Asterii', 'pl': 'Asteriach'}, 'vocativus': {'s': 'Asterio', 'pl': 'Asterie'}}"
34,Atena,f,"{'mianownik': {'s': 'Atena', 'pl': 'Ateny'}, 'dopełniacz': {'s': 'Ateny', 'pl': 'Aten'}, 'celownik': {'s': 'Atenie', 'pl': 'Atenom'}, 'biernik': {'s': 'Atenę', 'pl': 'Ateny'}, 'narzędnik': {'s': 'Ateną', 'pl': 'Atenami'}, 'miejscownik': {'s': 'Atenie', 'pl': 'Atenach'}, 'wołacz': {'s': 'Ateno', 'pl': 'Ateny'}}","{'nominativus': {'s': 'Atena', 'pl': 'Ateny'}, 'genetivus': {'s': 'Ateny', 'pl': 'Aten'}, 'dativus': {'s': 'Atenie', 'pl': 'Atenom'}, 'accusativus': {'s': 'Atenę', 'pl': 'Ateny'}, 'instrumentalis': {'s': 'Ateną', 'pl': 'Atenami'}, 'locativus': {'s': 'Atenie', 'pl': 'Atenach'}, 'vocativus': {'s': 'Ateno', 'pl': 'Ateny'}}"
35,Augustyna,f,"{'mianownik': {'s': 'Augustyna', 'pl': 'Augustyny'}, 'dopełniacz': {'s': 'Augustyny', 'pl': 'Augustyn'}, 'celownik': {'s': 'Augustynie', 'pl': 'Augustynom'}, 'biernik': {'s': 'Augustynę', 'pl': 'Augustyny'}, 'narzędnik': {'s': 'Augustyną', 'pl': 'Augustynami'}, 'miejscownik': {'s': 'Augustynie', 'pl': 'Augustynach'}, 'wołacz': {'s': 'Augustyno', 'pl': 'Augustyny'}}","{'nominativus': {'s': 'Augustyna', 'pl': 'Augustyny'}, 'genetivus': {'s': 'Augustyny', 'pl': 'Augustyn'}, 'dativus': {'s': 'Augustynie', 'pl': 'Augustynom'}, 'accusativus': {'s': 'Augustynę', 'pl': 'Augustyny'}, 'instrumentalis': {'s': 'Augustyną', 'pl': 'Augustynami'}, 'locativus': {'s': 'Augustynie', 'pl': 'Augustynach'}, 'vocativus': {'s': 'Augustyno', 'pl': 'Augustyny'}}"
36,Aurelia,f,"{'mianownik': {'s': 'Aurelia', 'pl': 'Aurelie'}, 'dopełniacz': {'s': 'Aurelii', 'pl': 'Aurelii'}, 'celownik': {'s': 'Aurelii', 'pl': 'Aureliom'}, 'biernik': {'s': 'Aurelię', 'pl': 'Aurelie'}, 'narzędnik': {'s': 'Aurelią', 'pl': 'Aureliami'}, 'miejscownik': {'s': 'Aurelii', 'pl': 'Aureliach'}, 'wołacz': {'s': 'Aurelio', 'pl': 'Aurelie'}}","{'nominativus': {'s': 'Aurelia', 'pl': 'Aurelie'}, 'genetivus': {'s': 'Aurelii', 'pl': 'Aurelii'}, 'dativus': {'s': 'Aurelii', 'pl': 'Aureliom'}, 'accusativus': {'s': 'Aurelię', 'pl': 'Aurelie'}, 'instrumentalis': {'s': 'Aurelią', 'pl': 'Aureliami'}, 'locativus': {'s': 'Aurelii', 'pl': 'Aureliach'}, 'vocativus': {'s': 'Aurelio', 'pl': 'Aurelie'}}"
37,Aurora,f,"{'mianownik': {'s': 'Aurora', 'pl': 'Aurory'}, 'dopełniacz': {'s': 'Aurory', 'pl': 'Auror'}, 'celownik': {'s': 'Aurorze', 'pl': 'Aurorom'}, 'biernik': {'s': 'Aurorę', 'pl': 'Aurory'}, 'narzędnik': {'s': 'Aurorą', 'pl': 'Aurorami'}, 'miejscownik': {'s': 'Aurorze', 'pl': 'Aurorach'}, 'wołacz': {'s': 'Auroro', 'pl': 'Aurory'}}","{'nominativus': {'s': 'Aurora', 'pl': 'Aurory'}, 'genetivus': {'s': 'Aurory', 'pl': 'Auror'}, 'dativus': {'s': 'Aurorze', 'pl': 'Aurorom'}, 'accusativus': {'s': 'Aurorę', 'pl': 'Aurory'}, 'instrumentalis': {'s': 'Aurorą', 'pl': 'Aurorami'}, 'locativus': {'s': 'Aurorze', 'pl': 'Aurorach'}, 'vocativus': {'s': 'Auroro', 'pl': 'Aurory'}}"
38,Balbina,f,"{'mianownik': {'s': 'Balbina', 'pl': 'Balbiny'}, 'dopełniacz': {'s': 'Balbiny', 'pl': 'Balbin'}, 'celownik': {'s': 'Balbinie', 'pl': 'Balbinom'}, 'biernik': {'s': 'Balbinę', 'pl': 'Balbiny'}, 'narzędnik': {'s': 'Balbiną', 'pl': 'Balbinami'}, 'miejscownik': {'s': 'Balbinie', 'pl': 'Balbinach'}, 'wołacz': {'s': 'Balbino', 'pl': 'Balbiny'}}","{'nominativus': {'s': 'Balbina', 'pl': 'Balbiny'}, 'genetivus': {'s': 'Balbiny', 'pl': 'Balbin'}, 'dativus': {'s': 'Balbinie', 'pl': 'Balbinom'}, 'accusativus': {'s': 'Balbinę', 'pl': 'Balbiny'}, 'instrumentalis': {'s': 'Balbiną', 'pl': 'Balbinami'}, 'locativus': {'s': 'Balbinie', 'pl': 'Balbinach'}, 'vocativus': {'s': 'Balbino', 'pl': 'Balbiny'}}"
39,Barbara,f,"{'mianownik': {'s': 'Barbara', 'pl': 'Barbary'}, 'dopełniacz': {'s': 'Barbary', 'pl': 'Barbar'}, 'celownik': {'s': 'Barbarze', 'pl': 'Barbarom'}, 'biernik': {'s': 'Barbarę', 'pl': 'Barbary'}, 'narzędnik': {'s': 'Barbarą', 'pl': 'Barbarami'}, 'miejscownik': {'s': 'Barbarze', 'pl': 'Barbarach'}, 'wołacz': {'s': 'Barbaro', 'pl': 'Barbary'}}","{'nominativus': {'s': 'Barbara', 'pl': 'Barbary'}, 'genetivus': {'s': 'Barbary', 'pl': 'Barbar'}, 'dativus': {'s': 'Barbarze', 'pl': 'Barbarom'}, 'accusativus': {'s': 'Barbarę', 'pl': 'Barbary'}, 'instrumentalis': {'s': 'Barbarą', 'pl': 'Barbarami'}, 'locativus': {'s': 'Barbarze', 'pl': 'Barbarach'}, 'vocativus': {'s': 'Barbaro', 'pl': 'Barbary'}}"
40,Beata,f,"{'mianownik': {'s': 'Beata', 'pl': 'Beaty'}, 'dopełniacz': {'s': 'Beaty', 'pl': 'Beat'}, 'celownik': {'s': 'Beacie', 'pl': 'Beatom'}, 'biernik': {'s': 'Beatę', 'pl': 'Beaty'}, 'narzędnik': {'s': 'Beatą', 'pl': 'Beatami'}, 'miejscownik': {'s': 'Beacie', 'pl': 'Beatach'}, 'wołacz': {'s': 'Beato', 'pl': 'Beaty'}}","{'nominativus': {'s': 'Beata', 'pl': 'Beaty'}, 'genetivus': {'s': 'Beaty', 'pl': 'Beat'}, 'dativus': {'s': 'Beacie', 'pl': 'Beatom'}, 'accusativus': {'s': 'Beatę', 'pl': 'Beaty'}, 'instrumentalis': {'s': 'Beatą', 'pl': 'Beatami'}, 'locativus': {'s': 'Beacie', 'pl': 'Beatach'}, 'vocativus': {'s': 'Beato', 'pl': 'Beaty'}}"
41,Beatrycze,f,"{'mianownik': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'dopełniacz': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'celownik': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'biernik': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'narzędnik': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'miejscownik': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'wołacz': {'s': 'Beatrycze', 'pl': 'Beatrycze'}}","{'nominativus': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'genetivus': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'dativus': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'accusativus': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'instrumentalis': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'locativus': {'s': 'Beatrycze', 'pl': 'Beatrycze'}, 'vocativus': {'s': 'Beatrycze', 'pl': 'Beatrycze'}}"
42,Benigna,f,"{'mianownik': {'s': 'Benigna', 'pl': 'Benigny'}, 'dopełniacz': {'s': 'Benigny', 'pl': 'Benign'}, 'celownik': {'s': 'Benignie', 'pl': 'Benignom'}, 'biernik': {'s': 'Benignę', 'pl': 'Benigny'}, 'narzędnik': {'s': 'Benigną', 'pl': 'Benignami'}, 'miejscownik': {'s': 'Benignie', 'pl': 'Benignach'}, 'wołacz': {'s': 'Benigno', 'pl': 'Benigny'}}","{'nominativus': {'s': 'Benigna', 'pl': 'Benigny'}, 'genetivus': {'s': 'Benigny', 'pl': 'Benign'}, 'dativus': {'s': 'Benignie', 'pl': 'Benignom'}, 'accusativus': {'s': 'Benignę', 'pl': 'Benigny'}, 'instrumentalis': {'s': 'Benigną', 'pl': 'Benignami'}, 'locativus': {'s': 'Benignie', 'pl': 'Benignach'}, 'vocativus': {'s': 'Benigno', 'pl': 'Benigny'}}"
43,Berenika,f,"{'mianownik': {'s': 'Berenika', 'pl': 'Bereniki'}, 'dopełniacz': {'s': 'Bereniki', 'pl': 'Berenik'}, 'celownik': {'s': 'Berenice', 'pl': 'Berenikom'}, 'biernik': {'s': 'Berenikę', 'pl': 'Bereniki'}, 'narzędnik': {'s': 'Bereniką', 'pl': 'Berenikami'}, 'miejscownik': {'s': 'Berenice', 'pl': 'Berenikach'}, 'wołacz': {'s': 'Bereniko', 'pl': 'Bereniki'}}","{'nominativus': {'s': 'Berenika', 'pl': 'Bereniki'}, 'genetivus': {'s': 'Bereniki', 'pl': 'Berenik'}, 'dativus': {'s': 'Berenice', 'pl': 'Berenikom'}, 'accusativus': {'s': 'Berenikę', 'pl': 'Bereniki'}, 'instrumentalis': {'s': 'Bereniką', 'pl': 'Berenikami'}, 'locativus': {'s': 'Berenice', 'pl': 'Berenikach'}, 'vocativus': {'s': 'Bereniko', 'pl': 'Bereniki'}}"
44,Bernadeta,f,"{'mianownik': {'s': 'Bernadeta', 'pl': 'Bernadety'}, 'dopełniacz': {'s': 'Bernadety', 'pl': 'Bernadet'}, 'celownik': {'s': 'Bernadecie', 'pl': 'Bernadetom'}, 'biernik': {'s': 'Bernadetę', 'pl': 'Bernadety'}, 'narzędnik': {'s': 'Bernadetą', 'pl': 'Bernadetami'}, 'miejscownik': {'s': 'Bernadecie', 'pl': 'Bernadetach'}, 'wołacz': {'s': 'Bernadeto', 'pl': 'Bernadety'}}","{'nominativus': {'s': 'Bernadeta', 'pl': 'Bernadety'}, 'genetivus': {'s': 'Bernadety', 'pl': 'Bernadet'}, 'dativus': {'s': 'Bernadecie', 'pl': 'Bernadetom'}, 'accusativus': {'s': 'Bernadetę', 'pl': 'Bernadety'}, 'instrumentalis': {'s': 'Bernadetą', 'pl': 'Bernadetami'}, 'locativus': {'s': 'Bernadecie', 'pl': 'Bernadetach'}, 'vocativus': {'s': 'Bernadeto', 'pl': 'Bernadety'}}"
45,Bianka,f,"{'mianownik': {'s': 'Bianka', 'pl': 'Bianki'}, 'dopełniacz': {'s': 'Bianki', 'pl': 'Bianek'}, 'celownik': {'s': 'Biance', 'pl': 'Biankom'}, 'biernik': {'s': 'Biankę', 'pl': 'Bianki'}, 'narzędnik': {'s': 'Bianką', 'pl': 'Biankami'}, 'miejscownik': {'s': 'Biance', 'pl': 'Biankach'}, 'wołacz': {'s': 'Bianko', 'pl': 'Bianki'}}","{'nominativus': {'s': 'Bianka', 'pl': 'Bianki'}, 'genetivus': {'s': 'Bianki', 'pl': 'Bianek'}, 'dativus': {'s': 'Biance', 'pl': 'Biankom'}, 'accusativus': {'s': 'Biankę', 'pl': 'Bianki'}, 'instrumentalis': {'s': 'Bianką', 'pl': 'Biankami'}, 'locativus': {'s': 'Biance', 'pl': 'Biankach'}, 'vocativus': {'s': 'Bianko', 'pl': 'Bianki'}}"
46,Bibiana,f,"{'mianownik': {'s': 'Bibiana', 'pl': 'Bibiany'}, 'dopełniacz': {'s': 'Bibiany', 'pl': 'Bibian'}, 'celownik': {'s': 'Bibianie', 'pl': 'Bibianom'}, 'biernik': {'s': 'Bibianę', 'pl': 'Bibiany'}, 'narzędnik': {'s': 'Bibianą', 'pl': 'Bibianami'}, 'miejscownik': {'s': 'Bibianie', 'pl': 'Bibianach'}, 'wołacz': {'s': 'Bibiano', 'pl': 'Bibiany'}}","{'nominativus': {'s': 'Bibiana', 'pl': 'Bibiany'}, 'genetivus': {'s': 'Bibiany', 'pl': 'Bibian'}, 'dativus': {'s': 'Bibianie', 'pl': 'Bibianom'}, 'accusativus': {'s': 'Bibianę', 'pl': 'Bibiany'}, 'instrumentalis': {'s': 'Bibianą', 'pl': 'Bibianami'}, 'locativus': {'s': 'Bibianie', 'pl': 'Bibianach'}, 'vocativus': {'s': 'Bibiano', 'pl': 'Bibiany'}}"
47,Boguchwała,f,"{'mianownik': {'s': 'Boguchwała', 'pl': 'Boguchwały'}, 'dopełniacz': {'s': 'Boguchwały', 'pl': 'Boguchwał'}, 'celownik': {'s': 'Boguchwale', 'pl': 'Boguchwałom'}, 'biernik': {'s': 'Boguchwałę', 'pl': 'Boguchwały'}, 'narzędnik': {'s': 'Boguchwałą', 'pl': 'Boguchwałami'}, 'miejscownik': {'s': 'Boguchwale', 'pl': 'Boguchwałach'}, 'wołacz': {'s': 'Boguchwało', 'pl': 'Boguchwały'}}","{'nominativus': {'s': 'Boguchwała', 'pl': 'Boguchwały'}, 'genetivus': {'s': 'Boguchwały', 'pl': 'Boguchwał'}, 'dativus': {'s': 'Boguchwale', 'pl': 'Boguchwałom'}, 'accusativus': {'s': 'Boguchwałę', 'pl': 'Boguchwały'}, 'instrumentalis': {'s': 'Boguchwałą', 'pl': 'Boguchwałami'}, 'locativus': {'s': 'Boguchwale', 'pl': 'Boguchwałach'}, 'vocativus': {'s': 'Boguchwało', 'pl': 'Boguchwały'}}"
48,Bogumiła,f,"{'mianownik': {'s': 'Bogumiła', 'pl': 'Bogumiły'}, 'dopełniacz': {'s': 'Bogumiły', 'pl': 'Bogumił'}, 'celownik': {'s': 'Bogumile', 'pl': 'Bogumiłom'}, 'biernik': {'s': 'Bogumiłę', 'pl': 'Bogumiły'}, 'narzędnik': {'s': 'Bogumiłą', 'pl': 'Bogumiłami'}, 'miejscownik': {'s': 'Bogumile', 'pl': 'Bogumiłach'}, 'wołacz': {'s': 'Bogumiło', 'pl': 'Bogumiły'}}","{'nominativus': {'s': 'Bogumiła', 'pl': 'Bogumiły'}, 'genetivus': {'s': 'Bogumiły', 'pl': 'Bogumił'}, 'dativus': {'s': 'Bogumile', 'pl': 'Bogumiłom'}, 'accusativus': {'s': 'Bogumiłę', 'pl': 'Bogumiły'}, 'instrumentalis': {'s': 'Bogumiłą', 'pl': 'Bogumiłami'}, 'locativus': {'s': 'Bogumile', 'pl': 'Bogumiłach'}, 'vocativus': {'s': 'Bogumiło', 'pl': 'Bogumiły'}}"
49,Bona,f,"{'mianownik': {'s': 'Bona', 'pl': 'Bony'}, 'dopełniacz': {'s': 'Bony', 'pl': 'Bon'}, 'celownik': {'s': 'Bonie', 'pl': 'Bonom'}, 'biernik': {'s': 'Bonę', 'pl': 'Bony'}, 'narzędnik': {'s': 'Boną', 'pl': 'Bonami'}, 'miejscownik': {'s': 'Bonie', 'pl': 'Bonach'}, 'wołacz': {'s': 'Bono', 'pl': 'Bony'}}","{'nominativus': {'s': 'Bona', 'pl': 'Bony'}, 'genetivus': {'s': 'Bony', 'pl': 'Bon'}, 'dativus': {'s': 'Bonie', 'pl': 'Bonom'}, 'accusativus': {'s': 'Bonę', 'pl': 'Bony'}, 'instrumentalis': {'s': 'Boną', 'pl': 'Bonami'}, 'locativus': {'s': 'Bonie', 'pl': 'Bonach'}, 'vocativus': {'s': 'Bono', 'pl': 'Bony'}}"
50,Bożena,f,"{'mianownik': {'s': 'Bożena', 'pl': 'Bożeny'}, 'dopełniacz': {'s': 'Bożeny', 'pl': 'Bożen'}, 'celownik': {'s': 'Bożenie', 'pl': 'Bożenom'}, 'biernik': {'s': 'Bożenę', 'pl': 'Bożeny'}, 'narzędnik': {'s': 'Bożeną', 'pl': 'Bożenami'}, 'miejscownik': {'s': 'Bożenie', 'pl': 'Bożenach'}, 'wołacz': {'s': 'Bożeno', 'pl': 'Bożeny'}}","{'nominativus': {'s': 'Bożena', 'pl': 'Bożeny'}, 'genetivus': {'s': 'Bożeny', 'pl': 'Bożen'}, 'dativus': {'s': 'Bożenie', 'pl': 'Bożenom'}, 'accusativus': {'s': 'Bożenę', 'pl': 'Bożeny'}, 'instrumentalis': {'s': 'Bożeną', 'pl': 'Bożenami'}, 'locativus': {'s': 'Bożenie', 'pl': 'Bożenach'}, 'vocativus': {'s': 'Bożeno', 'pl': 'Bożeny'}}"
51,Bożenna,f,"{'mianownik': {'s': 'Bożenna', 'pl': 'Bożenny'}, 'dopełniacz': {'s': 'Bożenny', 'pl': 'Bożenn'}, 'celownik': {'s': 'Bożennie', 'pl': 'Bożennom'}, 'biernik': {'s': 'Bożennę', 'pl': 'Bożenny'}, 'narzędnik': {'s': 'Bożenną', 'pl': 'Bożennami'}, 'miejscownik': {'s': 'Bożennie', 'pl': 'Bożennach'}, 'wołacz': {'s': 'Bożenno', 'pl': 'Bożenny'}}","{'nominativus': {'s': 'Bożenna', 'pl': 'Bożenny'}, 'genetivus': {'s': 'Bożenny', 'pl': 'Bożenn'}, 'dativus': {'s': 'Bożennie', 'pl': 'Bożennom'}, 'accusativus': {'s': 'Bożennę', 'pl': 'Bożenny'}, 'instrumentalis': {'s': 'Bożenną', 'pl': 'Bożennami'}, 'locativus': {'s': 'Bożennie', 'pl': 'Bożennach'}, 'vocativus': {'s': 'Bożenno', 'pl': 'Bożenny'}}"
52,Bronisława,f,"{'mianownik': {'s': 'Bronisława', 'pl': 'Bronisławy'}, 'dopełniacz': {'s': 'Bronisławy', 'pl': 'Bronisław'}, 'celownik': {'s': 'Bronisławie', 'pl': 'Bronisławom'}, 'biernik': {'s': 'Bronisławę', 'pl': 'Bronisławy'}, 'narzędnik': {'s': 'Bronisławą', 'pl': 'Bronisławami'}, 'miejscownik': {'s': 'Bronisławie', 'pl': 'Bronisławach'}, 'wołacz': {'s': 'Bronisławo', 'pl': 'Bronisławy'}}","{'nominativus': {'s': 'Bronisława', 'pl': 'Bronisławy'}, 'genetivus': {'s': 'Bronisławy', 'pl': 'Bronisław'}, 'dativus': {'s': 'Bronisławie', 'pl': 'Bronisławom'}, 'accusativus': {'s': 'Bronisławę', 'pl': 'Bronisławy'}, 'instrumentalis': {'s': 'Bronisławą', 'pl': 'Bronisławami'}, 'locativus': {'s': 'Bronisławie', 'pl': 'Bronisławach'}, 'vocativus': {'s': 'Bronisławo', 'pl': 'Bronisławy'}}"
53,Brunhilda,f,"{'mianownik': {'s': 'Brunhilda', 'pl': 'Brunhildy'}, 'dopełniacz': {'s': 'Brunhildy', 'pl': 'Brunhild'}, 'celownik': {'s': 'Brunhildzie', 'pl': 'Brunhildom'}, 'biernik': {'s': 'Brunhildę', 'pl': 'Brunhildy'}, 'narzędnik': {'s': 'Brunhildą', 'pl': 'Brunhildami'}, 'miejscownik': {'s': 'Brunhildzie', 'pl': 'Brunhildach'}, 'wołacz': {'s': 'Brunhildo', 'pl': 'Brunhildy'}}","{'nominativus': {'s': 'Brunhilda', 'pl': 'Brunhildy'}, 'genetivus': {'s': 'Brunhildy', 'pl': 'Brunhild'}, 'dativus': {'s': 'Brunhildzie', 'pl': 'Brunhildom'}, 'accusativus': {'s': 'Brunhildę', 'pl': 'Brunhildy'}, 'instrumentalis': {'s': 'Brunhildą', 'pl': 'Brunhildami'}, 'locativus': {'s': 'Brunhildzie', 'pl': 'Brunhildach'}, 'vocativus': {'s': 'Brunhildo', 'pl': 'Brunhildy'}}"
54,Brygida,f,"{'mianownik': {'s': 'Brygida', 'pl': 'Brygidy'}, 'dopełniacz': {'s': 'Brygidy', 'pl': 'Brygid'}, 'celownik': {'s': 'Brygidzie', 'pl': 'Brygidom'}, 'biernik': {'s': 'Brygidę', 'pl': 'Brygidy'}, 'narzędnik': {'s': 'Brygidą', 'pl': 'Brygidami'}, 'miejscownik': {'s': 'Brygidzie', 'pl': 'Brygidach'}, 'wołacz': {'s': 'Brygido', 'pl': 'Brygidy'}}","{'nominativus': {'s': 'Brygida', 'pl': 'Brygidy'}, 'genetivus': {'s': 'Brygidy', 'pl': 'Brygid'}, 'dativus': {'s': 'Brygidzie', 'pl': 'Brygidom'}, 'accusativus': {'s': 'Brygidę', 'pl': 'Brygidy'}, 'instrumentalis': {'s': 'Brygidą', 'pl': 'Brygidami'}, 'locativus': {'s': 'Brygidzie', 'pl': 'Brygidach'}, 'vocativus': {'s': 'Brygido', 'pl': 'Brygidy'}}"
55,Cecylia,f,"{'mianownik': {'s': 'Cecylia', 'pl': 'Cecylie'}, 'dopełniacz': {'s': 'Cecylii', 'pl': 'Cecylii'}, 'celownik': {'s': 'Cecylii', 'pl': 'Cecyliom'}, 'biernik': {'s': 'Cecylię', 'pl': 'Cecylie'}, 'narzędnik': {'s': 'Cecylią', 'pl': 'Cecyliami'}, 'miejscownik': {'s': 'Cecylii', 'pl': 'Cecyliach'}, 'wołacz': {'s': 'Cecylio', 'pl': 'Cecylie'}}","{'nominativus': {'s': 'Cecylia', 'pl': 'Cecylie'}, 'genetivus': {'s': 'Cecylii', 'pl': 'Cecylii'}, 'dativus': {'s': 'Cecylii', 'pl': 'Cecyliom'}, 'accusativus': {'s': 'Cecylię', 'pl': 'Cecylie'}, 'instrumentalis': {'s': 'Cecylią', 'pl': 'Cecyliami'}, 'locativus': {'s': 'Cecylii', 'pl': 'Cecyliach'}, 'vocativus': {'s': 'Cecylio', 'pl': 'Cecylie'}}"
56,Celina,f,"{'mianownik': {'s': 'Celina', 'pl': 'Celiny'}, 'dopełniacz': {'s': 'Celiny', 'pl': 'Celin'}, 'celownik': {'s': 'Celinie', 'pl': 'Celinom'}, 'biernik': {'s': 'Celinę', 'pl': 'Celiny'}, 'narzędnik': {'s': 'Celiną', 'pl': 'Celinami'}, 'miejscownik': {'s': 'Celinie', 'pl': 'Celinach'}, 'wołacz': {'s': 'Celino', 'pl': 'Celiny'}}","{'nominativus': {'s': 'Celina', 'pl': 'Celiny'}, 'genetivus': {'s': 'Celiny', 'pl': 'Celin'}, 'dativus': {'s': 'Celinie', 'pl': 'Celinom'}, 'accusativus': {'s': 'Celinę', 'pl': 'Celiny'}, 'instrumentalis': {'s': 'Celiną', 'pl': 'Celinami'}, 'locativus': {'s': 'Celinie', 'pl': 'Celinach'}, 'vocativus': {'s': 'Celino', 'pl': 'Celiny'}}"
